Loan_ID,Customer_ID,Gender,Employment_Status,Loan_Amount,Interest_Rate,Loan_Term,Loan_Purpose,Loan_Status,Monthly_Income,Credit_Score
8feb5f46-04b5-4bbc-b6c2-33365b274931,22523eef-c6df-4792-af15-9ec2a450bf91,Female,Retired,27881,6.43,12,Car Purchase,Defaulted,4140,551
a899b772-e8c4-419d-a023-aa1bbed33f2c,9220b13b-5357-4143-a6a5-e24fa46716cf,Female,Retired,6325,3.91,48,Car Purchase,Defaulted,3018,310
f94eae84-1ae0-4810-a367-1e2fa16bf677,d548d2cd-a08c-4c98-bae9-856f0232f51d,Male,Employed,48106,5.97,24,Education,Paid,311,839
f53e0fd7-0650-448a-a38c-f21b719ed247,7bf7706f-47a2-4e8b-b615-4e114dd5c6cb,Male,Self-employed,46685,3.65,12,Car Purchase,Paid,533,318
e89b423b-8766-4f6a-becd-0eaf030a7500,4ccabf54-e302-47e9-b37c-4d1239d4705d,Male,Unemployed,12911,14.08,60,Home Renovation,Approved,2190,513
2175a078-d91f-4a8e-8b69-95e37f7be2e4,3a76646d-3eb3-4eb5-aca0-e99201af7ee7,Female,Employed,13411,10.57,48,Education,Approved,2982,744
02c2e4d5-a08c-42c1-8495-12daa5686eb8,b29ab95b-1d82-4fcb-97e4-65b33b8fd4ff,Female,Unemployed,993,7.8,12,Car Purchase,Defaulted,153,476
430693fe-3652-4b6f-b5ae-4f9b342ed8cb,78eba9e3-0d2d-4787-a2db-92eee7e3a510,Female,Employed,38781,11.69,24,Medical Bills,Rejected,2187,526
90734f0a-93d1-4479-a91c-c572c98e8945,195b9935-f788-4873-b4aa-d2e2f125934c,Female,Retired,36086,5.05,12,Business,Approved,4589,720
4a5d0fb0-1a24-4eb5-89d8-97b8a0587e1e,a0ebc057-c966-411e-a91f-0fd3342258e3,Male,Self-employed,32236,4.34,24,Medical Bills,Defaulted,1344,487
12b0d27c-bf1d-4b0c-a9e1-5ad59ca6a896,a03bdac0-fa13-49b9-a7a6-18c7ac32d6d7,Male,Employed,47285,13,60,Home Renovation,Rejected,122,549
82dff075-84c1-4d66-bd9d-0e2a2f28918f,ffed6f8b-ff1f-4125-bd71-bfec6f3b997b,Male,Unemployed,12267,13.47,48,Home Renovation,Paid,3064,486
1f40165a-7645-465f-b04e-537fa9523c01,b8ba65ce-4adf-4d6e-8f6e-c8caac32d310,Female,Self-employed,2678,10.27,60,Home Renovation,Defaulted,3694,378
e59b5ea6-1802-4d3c-ba1f-78cd2499a86f,80e24103-b4de-4a91-9f99-f65afd9de232,Male,Employed,14290,5.86,48,Car Purchase,Paid,1715,475
47f3681f-0e51-4b71-b495-ada4c09b1f98,28017ecc-ad76-4928-97fa-ddc4fb3bae87,Female,Employed,29347,9.26,48,Car Purchase,Approved,626,361
fe055d8f-aa6c-4c55-b3aa-a66cfc1f7097,e26f1373-6f8b-44da-b4c3-27e7cc03b92f,Male,Retired,22057,12.75,24,Business,Rejected,1623,842
9bfc8293-e9ea-4a70-8d87-ab734dcb3d43,795f5422-0e3c-4711-bb4e-0cfe8384221b,Male,Retired,30901,5.31,60,Car Purchase,Defaulted,1683,331
95c0e517-24c3-4de3-b7a9-c09cb21f76ab,4398141f-fedd-47f4-9383-cf656f4f667b,Male,Employed,37733,8.23,60,Car Purchase,Rejected,2614,571
50501fca-d06d-4816-8644-1c51be159475,cf608899-4208-4c54-beb0-f3f153d16cd7,Female,Retired,8844,13.84,24,Car Purchase,Approved,2039,303
0d1f989a-e29d-4f38-af10-ffdb274b4299,4f5452f2-b755-4605-955e-3c0867441bed,Female,Self-employed,11109,7.43,48,Medical Bills,Paid,2023,560
ed588dfd-452d-4478-b38c-04c24a291692,92bc0fa9-78d4-472c-9890-5021080a30f1,Male,Employed,49220,9.05,60,Car Purchase,Paid,384,546
a2c86b66-2ff1-4f1a-9a40-38f5dc73552b,e0d1791a-bf6c-4719-9865-4a9ec71c4f3e,Male,Self-employed,22378,14.71,24,Education,Rejected,1278,682
1fc7e5d1-6e4e-48f0-8811-916ceda5c4fc,d111de67-da11-4573-abf0-a2bb88fc4ea7,Female,Unemployed,16155,12.08,36,Medical Bills,Defaulted,4786,671
504a9cb4-21e9-455a-bf2d-1016dcdd82a3,d8907aea-334f-4f8f-bf80-fdbdd9e913c8,Male,Self-employed,10495,4.43,60,Medical Bills,Approved,996,546
a3f565d9-c597-403c-898b-b9d8be33dc7d,7503deb8-3b0f-4589-a979-c8ca601c7d1f,Female,Retired,48348,5.25,36,Education,Approved,3429,440
7ce89898-61a7-4993-a198-a0e8c1ba23b9,b1d3fe01-9521-42ad-a01f-c480f2db64d4,Male,Unemployed,28649,13.97,48,Business,Approved,4584,789
fe0a1f0d-d703-4138-b564-01f4702ed388,7409e020-476b-4b09-9405-0712ef0a239f,Male,Self-employed,43083,10.65,24,Car Purchase,Defaulted,1984,756
43da3cda-fdf0-4ac5-b4cd-e2a578867722,3099641b-caf8-4563-8abc-faca39c8bfd6,Male,Unemployed,11807,5.4,60,Medical Bills,Defaulted,1079,404
6578fefc-f01e-438e-9b60-d3d3a32aad4a,d443ce9a-f4f7-42cb-b848-56a6e1ce7bf1,Female,Unemployed,35308,5.13,48,Education,Paid,2448,691
081c9745-e722-49e8-a87e-5379314ceef5,f9885c2d-d54b-4f17-a4d7-52414229d3ff,Male,Retired,35507,12.24,24,Medical Bills,Rejected,3106,358
df867ca6-83c3-491c-a5f5-0c74fdaa5912,68557dc8-3472-4ae8-b65b-44ae8667c186,Male,Unemployed,29088,10.94,12,Medical Bills,Defaulted,1724,726
4818584e-9954-4db5-8017-653e03d7a5fa,919eff42-3a46-4102-8f92-91b8d150e652,Female,Retired,3572,8.46,12,Business,Defaulted,1118,791
86707451-5d66-41d9-bc2a-68e102c12d46,6bb4ec3e-1552-466c-9813-5d1e1db7dc79,Female,Retired,38743,12.19,48,Car Purchase,Approved,678,525
2f3b9022-2d25-4cd6-ab92-8911e60ada84,383a3874-6dea-4867-8dda-6c1dce2ef424,Male,Self-employed,39819,9.94,60,Car Purchase,Rejected,4531,319
b34ea156-be22-43df-9fdb-c29d85cbbb25,b8561f3f-c962-43e8-aa05-990129ae0284,Female,Employed,26162,4.22,24,Medical Bills,Rejected,1270,456
629f0021-b3a5-4994-a473-c065993b0fd8,4dec7e22-ed7f-4687-9203-23d01e095690,Male,Employed,34658,11.22,24,Business,Paid,271,525
0dbcd139-3f80-4219-ae3a-47e15360d2e6,5380e73c-531a-4a03-a6e1-a99797db2d8b,Female,Unemployed,29442,11.35,48,Medical Bills,Approved,3648,322
187e5232-3d09-4054-882c-5db0cbf60e13,59a7b23f-2611-4163-8b66-1c42d8baa239,Female,Retired,49757,14.87,36,Business,Approved,730,700
7e6251f8-6c8b-4cc1-82f1-751306414677,8ea148fe-123c-4ac5-9a2e-f6bb02ccb11b,Female,Retired,8584,13.69,60,Car Purchase,Rejected,1848,453
41602c35-eb1a-4984-9d88-4bf58625691e,c43f9366-b8a0-4031-9d19-82f91260e8eb,Male,Unemployed,36736,7.74,36,Business,Paid,3538,638
0dd07776-c7f3-4b7e-85eb-902c2e0e5612,90525c0c-b396-4c26-9269-702a3ba7f6e7,Male,Retired,30041,12.26,60,Business,Approved,3525,444
2beaf04e-a1c6-47c1-bfb8-ee6d4c581b66,ed5f1d8a-c7df-426e-889d-ccce0a181237,Male,Unemployed,28098,13.69,48,Education,Defaulted,1223,849
e6b29eb6-c347-46e7-8eed-68f8b99ae85d,8e9b2b8e-a0f2-40ae-80c8-3e7ebe157ca8,Male,Retired,711,4.38,48,Car Purchase,Approved,3565,448
9864cb85-1910-4b49-a8ca-efd2efa012d1,d14020b2-4f60-4f9b-8136-6cfef34ad963,Male,Retired,14680,7.29,12,Car Purchase,Paid,507,731
1552ce76-89f7-4de1-adfb-1da507b21bb6,61659c2e-036c-4c9e-9384-6aa4aff09519,Female,Self-employed,36061,14.24,24,Education,Rejected,2916,605
2455be74-26b8-4e24-b087-8be1b6ee22fb,2b515827-5968-4ce3-8898-96b50a804b22,Male,Employed,32552,14.95,48,Medical Bills,Defaulted,1623,749
822705fb-3eaf-4093-8220-ac940def5f84,ca52f108-51c4-4520-8156-55049975c312,Female,Employed,934,10.44,48,Car Purchase,Rejected,2209,366
5797a91d-9285-4199-a212-574e2b29d7de,a05674d0-04f4-4911-83c7-4340920ace06,Male,Self-employed,39122,11.48,24,Business,Rejected,734,647
a8ed5fb1-8c48-4e40-af73-a858d33fc0e3,27e849b1-bbde-4055-866c-c4d9704c2d81,Female,Employed,8764,14.85,24,Education,Rejected,541,393
07f2f2f2-d5fa-4c88-9ff6-20f9941abe7c,768f0ccc-d985-4df9-a870-ee75e7f034a8,Female,Retired,2034,11.81,48,Business,Defaulted,3260,682
4b348499-2d54-4550-b233-17f4935feeb0,5d52332d-9371-44ac-b579-9cdc643f2f54,Female,Unemployed,42349,11.88,12,Business,Defaulted,4147,607
f6018b27-1d07-4c80-afd7-9851bbfd497b,12e7bff3-a3fb-499b-9fe7-428a1c8e31f3,Male,Retired,22061,9.42,60,Education,Paid,2726,517
fd9ad530-8859-499b-8f87-9add866df4f0,741bc958-c9c6-44fc-9f3f-9a9aecde6f37,Male,Unemployed,1203,10.9,48,Business,Rejected,2024,671
343993af-f0b9-4516-8b4f-b32b0a782456,1841194f-063f-49b8-bb50-b693070aabbc,Male,Retired,41645,3.81,12,Home Renovation,Defaulted,2344,638
c305e3d0-2291-4264-bc5d-ceb9442cb1f5,ac8017c7-0b56-4e34-a4f0-c0be0ca9d7a7,Male,Unemployed,45481,13.49,48,Medical Bills,Paid,2238,705
b77c35d3-a7d0-46b7-a9e6-7116ed0ed68c,76a76dbd-eac8-4883-83a4-543d6b479859,Male,Unemployed,46445,6.43,60,Business,Paid,3432,440
d47e52c9-c7c7-4a56-b8a8-a2e668096f54,e8d00918-72bc-431f-9e7c-827baa95825c,Female,Self-employed,43030,14.1,60,Car Purchase,Paid,2286,649
0ef9cb45-54c1-4176-82dd-aaeabddf1921,40366765-4983-40e7-af53-82f7bbc5d52c,Male,Self-employed,39192,10.01,36,Business,Paid,4036,766
acfbfe5d-6849-402a-a3b9-4ebc06be4ab4,424877ff-28ac-45ea-8c04-618b97f2cb34,Male,Unemployed,11333,7.23,36,Business,Defaulted,4007,366
60003bc2-8918-4000-b86a-e61086306354,89122ba4-b7d8-4071-9f4e-6909ee21a07b,Female,Employed,24609,12.81,36,Home Renovation,Paid,3269,719
ebed4317-f29a-4c96-96e9-9ac49caef394,7c836e8c-7b4d-4423-a9e8-0cd2a1aac68b,Male,Employed,23762,13.65,12,Home Renovation,Paid,2907,528
3647f4ab-03dc-4a2a-9470-d6e3cbf7b941,614dd4f0-7984-4883-964f-1f38f3d32d0c,Female,Employed,1561,3.61,12,Business,Approved,3964,740
cce172b8-eaeb-4ad3-88c5-7e72981cc679,defeb9e8-89b0-44c2-9729-443913dca7c8,Female,Retired,12057,13.48,60,Car Purchase,Approved,4202,750
f12769fc-56b5-4bb4-8220-abf40e2aa064,a5ed338f-e9dc-4cb6-929c-67004619cb64,Male,Employed,13254,11.16,60,Home Renovation,Defaulted,281,427
33f96ab2-bea3-49cb-98e2-880b2defda18,96df652e-0e60-4a26-b072-9784347ef79a,Female,Unemployed,5610,14.33,12,Business,Paid,4385,336
3df955dd-779f-47ea-9ef5-b9fa229ed3cb,ee443cd2-98f3-4349-ad47-98765ccc00f6,Male,Retired,11831,7.94,12,Car Purchase,Paid,3352,828
8caa2859-8ce5-4aac-8f08-e60f2d77f74e,600bfac3-be9c-445c-9f6f-3818e2f63ad6,Male,Employed,8383,5.19,60,Car Purchase,Rejected,4596,784
2e77f7e4-6771-4e71-a3e7-f3432afa075d,f1ff0d0e-5d19-4832-b8e0-d824851d2577,Female,Employed,30442,9.24,24,Education,Paid,4302,652
d834dfd5-363d-455c-8629-fc37a322b480,c9ee6047-2970-46e8-b933-36e1918a3ec2,Male,Employed,24362,8.09,12,Car Purchase,Approved,2095,396
e05cb294-9d89-4e9d-9f2d-97b18b00dc1f,7cd98cbe-d24f-4c34-95e8-f6cde26f87b8,Male,Self-employed,25902,14.99,12,Car Purchase,Defaulted,219,539
03ddbab1-8000-4151-9a75-f3016d8837a3,c9be11d6-17b6-4994-9f00-13ad494b4649,Female,Self-employed,38731,11.07,24,Home Renovation,Paid,1008,363
21815931-1acf-4866-a883-ba3e70f26f06,c6899276-c423-4c0d-8a0f-3020ce1186f7,Female,Unemployed,5410,12.15,12,Business,Rejected,1748,331
756b113a-5bf4-4a86-8cd8-591e64881c7e,204b8091-b2c0-494c-a1d1-797f8aaef75c,Female,Retired,39765,10.11,12,Medical Bills,Defaulted,2295,467
f7ace5d8-6ec8-4781-815a-fba2207c23c8,0b8d404d-848a-48e6-8a60-40fe92bc7ae2,Female,Self-employed,18772,5.87,12,Education,Approved,3870,525
139328f6-9620-42a8-a309-45d1802acab2,712e44fd-4492-4524-ba9a-0b80f3964624,Male,Retired,39607,6.92,36,Medical Bills,Approved,1816,763
1f746bfa-ec26-419c-9e93-2c5b49f1cd11,178113cf-bdf6-44b7-b26d-fe8499cf5f49,Male,Self-employed,27097,8.75,36,Medical Bills,Approved,4278,333
5bfdf9ff-29d2-470e-94a1-46ea6dda71ca,842d29d4-bb83-45be-9afb-f5e38a4e0276,Male,Employed,33346,6.79,36,Business,Paid,3226,656
e906e45a-d562-455e-9c1f-124682784b47,25c5d7d9-ed80-4f9e-999d-059c1a584fca,Male,Employed,24449,4.42,36,Business,Defaulted,1846,405
3de15a54-d74a-42aa-b56e-ca82ec752cfe,3eea95ad-89c9-43db-8fb2-37bb565f68e5,Male,Retired,14344,10.22,60,Home Renovation,Approved,2780,374
f7a6654f-9cae-4db1-a0a7-c9c6bf03b6c2,700739ce-cd5d-43e9-9f51-cb5e56ce0a64,Female,Employed,18459,5.99,48,Home Renovation,Defaulted,124,716
2be0e11b-9f1a-446e-8e16-c8fd45a9e2e2,3a3ce0d6-54fc-4c2f-8853-3f0477f4146b,Male,Self-employed,45873,11.06,12,Home Renovation,Paid,4238,354
5edfb620-6ea7-47f2-992c-ba802dffef56,58f0236a-69b3-424d-ae8a-75ebaff79386,Female,Self-employed,36210,6.01,12,Car Purchase,Rejected,2321,782
d5dca29d-7683-4bb1-8742-ea7ee6a49129,dbe25068-708b-4080-b38a-41f6cf454e90,Male,Self-employed,17547,10.21,48,Medical Bills,Approved,4070,300
64726a95-989e-42db-80ec-57b77a7078c2,c19be99f-407e-4422-bf92-a922626dc360,Male,Self-employed,4847,13.56,60,Education,Defaulted,3197,347
5ce65f28-716f-473d-b8ec-09fb7f8baf09,27956eb5-f4be-4d47-ab5b-f0ade39549c5,Female,Employed,18197,3.66,36,Education,Defaulted,2726,815
bc2b3a61-9331-4ef6-86d6-64f1d7984033,0f7e3958-ef97-49fb-aac1-b8d9411e7336,Male,Unemployed,20970,11.26,48,Medical Bills,Defaulted,2982,419
1617f85c-27d8-4e95-a7c5-3f3923fa8307,f8592e93-2133-4f17-b791-615499665fef,Male,Employed,38678,14.1,48,Home Renovation,Approved,3571,714
b5d91d9b-2baa-4f9d-8c1e-38912db94283,ab226e6d-8e41-486d-8262-fabdc5cfc3fa,Female,Employed,40923,13.33,48,Home Renovation,Approved,4478,681
10f62fe6-36d9-4e77-b236-73af86101301,ff0dad40-04ae-4569-96b1-460b07f3f795,Female,Self-employed,38979,12.12,24,Medical Bills,Defaulted,4497,702
6aef5d1d-642c-4046-b05a-6d4da3a03aef,3fef2069-7a32-46c7-b899-4b0a8cdc3490,Female,Unemployed,26715,9.21,48,Business,Defaulted,1678,764
282d4632-8d9d-4781-8572-869061fb5463,dc3fe19d-3d1e-4337-a02a-d3cf1d439f92,Male,Retired,36065,11.84,60,Education,Approved,3642,568
0ecb3bb6-300c-44fd-89b9-4117d6fedfe9,9ca30795-5c9a-4ece-a92b-2e00b47edef4,Male,Self-employed,47854,5.39,36,Medical Bills,Approved,3464,546
e35dc499-f7e6-433c-bbef-1d08ffdea450,6ad723f8-de4f-4ff0-af95-c9fc39e9f8d4,Female,Employed,13278,12.83,48,Business,Defaulted,2191,332
46642622-b58c-4d7d-990f-fd1a5c7cd044,db204f1c-97e3-47e6-9c43-53c84f732d30,Female,Employed,34252,8.63,12,Home Renovation,Defaulted,3937,455
0e561732-c904-4b7d-9f41-8f6917f5831a,92fd578b-4015-4645-a331-ebdf6036fd96,Female,Self-employed,5854,11.84,36,Business,Defaulted,2484,375
5c601966-e082-4312-9ca6-ff32275b4067,2c09aeca-1497-4760-acca-6d379b2284b9,Female,Self-employed,24032,7.63,12,Education,Approved,3901,474
b917f395-c93f-4618-8eb3-16d72b6f576e,52720e10-f229-4dfb-9a76-0da5e3568606,Male,Retired,2481,9.27,36,Home Renovation,Paid,270,735
12302304-4e79-4c45-be63-5d23c541b37b,827719b2-e0b7-4bfd-9aaa-3bf454ca196e,Male,Employed,49523,5.95,36,Medical Bills,Paid,2536,318
b9690722-3fa2-4abc-b322-e77f043cfee8,6bbfd22f-da57-4d99-abf3-862818ab14bd,Female,Unemployed,10913,7.76,60,Home Renovation,Paid,2784,463
e8d5bf7a-a0ff-4f6c-9427-9a8353a4fbbf,2e4bd122-0c27-4e06-b994-d11892ca1b2f,Female,Self-employed,7406,11.84,12,Education,Paid,2584,416
0347c288-7845-419c-80f4-1c49ab2fb9dc,cbd558c8-0289-4113-8eb1-d3ec1cc4d5b3,Male,Employed,19209,5.14,48,Education,Approved,3204,796
e6fcec31-f32a-4cd3-913e-c72391ff7293,eb39c13b-978f-4a37-a965-478d93204e1b,Female,Retired,15229,12.81,12,Education,Paid,735,561
08389e3a-fc64-4225-b46a-3d7bfe7bdca5,eda61d83-3a01-4a27-9cf2-e87067b0b0b5,Female,Retired,47453,3.81,24,Business,Approved,3147,369
7f4e740f-ab0a-4925-a632-24b89a055e60,7d9d9415-0d30-4b11-90bf-1408d0d80503,Male,Unemployed,684,3.86,48,Education,Paid,4965,849
94c076e2-b765-4a71-a764-2126affcf6f6,4ec76715-641c-455f-8da1-77bbcd60081a,Male,Self-employed,9890,6.25,12,Car Purchase,Paid,1899,472
748d4728-bd43-4899-98e0-7eb32445854e,43c2ae25-6b4d-4d96-ab8c-f902476241eb,Male,Employed,35854,10.25,12,Car Purchase,Defaulted,3793,480
6f724d7e-ef39-4e37-8a8a-4c91374d146d,d7b8104f-5795-48c5-b351-549e0af21176,Female,Unemployed,48750,5.9,12,Medical Bills,Defaulted,1877,389
1aadd61a-d78c-45d5-ace8-e2831f564eb1,7f872f0a-a6bc-44a7-9d2f-44fad4532441,Female,Unemployed,6139,14.42,36,Car Purchase,Paid,170,583
c87f1458-a707-486d-8ea8-d3ab93bb02a0,4aeea86a-d360-4cdc-b786-78b351ad3f8f,Male,Employed,43766,5.5,12,Medical Bills,Rejected,416,539
3db9568d-bab5-4099-92cb-ed1ba4030704,f177ba14-64bb-4c6b-8f52-24861b40d635,Female,Self-employed,35300,11.01,36,Home Renovation,Approved,4682,346
6257cdd6-5a66-4d20-8098-a34715671025,46b95cec-a552-4117-ad21-3d8c850ac6a8,Male,Self-employed,16608,9.54,48,Home Renovation,Defaulted,2757,697
3dbe4326-36e4-4fdf-9c54-0db85ac6771f,c5e8c723-7da3-4b5c-9bf6-46cf5854fba5,Male,Unemployed,38860,9.92,36,Medical Bills,Rejected,1609,778
8c205b1d-beb7-41d6-9cb0-e0fad9970ad6,92ffa4d4-469a-4ceb-a37a-5760e8617151,Female,Self-employed,35916,11.26,24,Home Renovation,Approved,2552,604
6ac8836e-c221-4a1b-bfce-252cef5bac18,534ccc74-c14c-429d-bcaf-eab4cf5b893a,Male,Employed,15776,6.32,12,Education,Approved,4525,581
4817f5cb-d2d5-4299-aed6-665ea517b4db,03f98bf6-e445-4d6f-ad49-275ae3c4d7ee,Female,Employed,9195,5.8,48,Medical Bills,Approved,915,528
798eed0c-72e7-4f6a-a86f-9a02426ed27f,c201ed73-5ae7-41ff-9b56-3358444b1109,Female,Unemployed,20428,7.79,60,Car Purchase,Defaulted,2877,627
296e080a-5f89-4c77-9af4-ee71c4fccd44,bc09ada9-de66-4920-9c0a-5e2f8895111f,Female,Employed,36776,12.75,60,Business,Paid,2452,817
516999ed-3531-4df0-93cb-6191819d9d02,c3f2989a-72df-472c-b242-e691239beea2,Male,Self-employed,29004,6.41,36,Home Renovation,Approved,532,596
1d4c6380-0dc8-4328-a68e-8160761620cb,246989e0-ec92-4f11-9bae-baacd862178c,Female,Self-employed,38009,11.26,48,Home Renovation,Defaulted,958,441
47d6ffbb-aad2-4935-bfd4-8d14bfa6dc2d,41c0790f-4256-4bf6-9be8-c6c15c726618,Female,Employed,25996,4.79,60,Medical Bills,Approved,3882,562
2e4a85aa-001e-47b7-966b-67a0d0803842,e62fb7f9-5a0d-4390-98de-6572ab801735,Male,Retired,5451,10.3,60,Education,Rejected,2095,628
21da24fc-a37d-4715-a0e4-0f9ce570d9b5,bef3ddb4-a6bc-4ce5-bdd1-4cc263f52c74,Male,Self-employed,42542,10.83,36,Home Renovation,Approved,2356,351
c10ef096-7273-4859-9a00-0319f7c533cd,81c3924b-6799-42ba-aa3e-49986080aefb,Female,Employed,35304,14.91,36,Home Renovation,Approved,1829,428
83792d2e-31e7-4cbd-9886-9e6d3075a9a7,042a10c4-6d23-45c6-9228-f6a4e8ae94b9,Male,Self-employed,47626,14.97,48,Car Purchase,Rejected,853,309
03b4de3f-88d6-49c4-92f1-a82c3f6af798,ff6affca-6bb3-43f2-86f9-a101c59c42f4,Female,Self-employed,48778,13.17,24,Home Renovation,Approved,1878,628
03c7d698-aa2f-427b-8b77-cd3069957e38,63ece7b1-d8a8-4e80-8138-4a8338a35442,Female,Self-employed,12317,10.05,48,Medical Bills,Rejected,3788,388
17668677-2a61-49f2-81c5-b9880b8ab77e,00d7d6d6-25d5-40e8-8818-9dca07f33523,Female,Unemployed,32651,5.32,60,Medical Bills,Paid,4505,662
df538b28-3d28-4ac4-a5c2-8e4eeb1e31d8,ed190d61-c7dc-4086-bf2b-e955433fe531,Female,Retired,18964,8.19,48,Home Renovation,Defaulted,1759,414
657bf0ed-c2f4-4427-bc21-e10cf494f6ad,fe1b3fc6-7c7a-433b-8976-fca19010a831,Female,Retired,2264,8.81,60,Business,Defaulted,2862,697
7293b069-2c9c-4389-863f-d0d7decb5f20,ba7ed639-dc65-4fb2-8e56-fa7ef70120d5,Female,Employed,39455,7.88,36,Home Renovation,Defaulted,1219,376
731b00b4-3e94-41b2-ab98-29b415961466,21b48250-a9c0-49eb-acb9-595dbf428c5b,Female,Self-employed,31875,4.91,48,Home Renovation,Approved,3232,680
e1f8dd69-de2f-4338-86dc-78c51fc94442,da04bf02-b5ae-4991-a8ea-8806f476a083,Male,Retired,32593,4.1,60,Medical Bills,Defaulted,1743,632
e8b90c21-53ac-4718-874a-34ef7ed8b6c6,a6abe086-697c-4b77-b664-0c0158c9c7c5,Male,Retired,1480,10.12,36,Home Renovation,Rejected,4639,837
157e6844-047a-48bc-b819-4076ec0ec6ee,4533ae54-924b-4393-9233-3e1dc080ba88,Female,Employed,22332,14.55,36,Education,Paid,931,795
099e06ac-d810-4eba-bc5d-8c418fcb8f75,7d4f577b-5884-455c-b469-f33bc2ad4d6a,Female,Employed,41374,9.33,12,Home Renovation,Paid,683,742
33abed20-0a9a-4fba-9d0b-3488599f4b0a,e6ca69aa-4a26-418c-bbb4-0e581024aca8,Female,Retired,23275,10.55,36,Home Renovation,Paid,639,563
b25798f6-0312-425e-948e-11373eaff3b3,2706e200-085a-4ea7-bfcc-8cb67a5d2a1a,Male,Employed,41292,10.34,36,Medical Bills,Rejected,2951,450
d2c25ec4-b009-42fb-9d8d-9fc4a9413b87,d1c2830a-c682-44b3-9602-2cb7fe152088,Male,Self-employed,46069,4.09,48,Car Purchase,Defaulted,4128,314
febf90aa-4d3d-45b9-917a-a5033441887d,fff9a583-8f28-4216-9741-b258ff5cbfe2,Male,Employed,36000,9.29,60,Education,Paid,4463,647
0c9b9674-766c-40c4-a5b3-81012adbdd04,c227b086-d94a-448a-b3f9-50205899891e,Female,Employed,27026,9.28,48,Home Renovation,Paid,3095,734
ea0c3a6f-d7b0-4375-914e-c813eb41014a,a0329e7b-453f-4ef8-8bb1-43099f583439,Male,Self-employed,46041,14.1,48,Education,Approved,2117,676
471d53f8-49d1-4585-b4ce-5b323cdaad7f,764c370e-0a9e-4e48-9148-50a8f5f947b2,Male,Employed,44681,5.48,12,Home Renovation,Defaulted,3194,720
a3bbc972-773e-4207-b462-a96edfb77ce2,f3af320b-ad5b-4ddd-872d-bbf102e689d7,Male,Retired,49620,8.55,24,Medical Bills,Rejected,2998,487
ffb672e2-0a77-4c04-8c09-b33aecdf0495,e08137bb-77fc-4df1-9413-f12dcf352387,Male,Employed,38910,13.2,48,Education,Rejected,4344,754
ab57ef5b-2b82-4e6a-a6aa-3f6677c33bdb,700a7109-dffb-448f-990e-81a253a10b05,Male,Retired,17088,4.66,60,Home Renovation,Defaulted,294,707
401f237a-920b-411c-ba68-37fc26a83c93,42377da4-9c0a-4e4d-943d-6240b811e020,Male,Retired,19260,5.82,48,Home Renovation,Paid,1817,403
ad693344-8ce6-4bb3-9120-123385d695a3,e722a7ba-c7b1-4468-b4e8-7b73142bfd96,Female,Unemployed,9292,12.7,12,Home Renovation,Approved,1436,589
8efcb263-1605-40fa-beb6-67ee765c4d6d,0303a2ad-18aa-41a0-8536-875f9de26ccb,Male,Unemployed,15344,13.71,24,Home Renovation,Defaulted,3812,432
b3e9ae55-544d-40cf-94d5-f7f704d766c0,c2b2ad2d-b439-4eaa-8c5b-36dacc658f1c,Male,Self-employed,30209,11.14,48,Home Renovation,Paid,1943,522
5a93857d-707c-4bcc-95c5-2a48cd7abd94,7cbc7c08-8c14-4e2c-a2ff-08b7b2039ab4,Male,Self-employed,44183,13.3,48,Business,Paid,4662,538
9f471ed6-99c4-4a49-be9f-dd5971af6ac9,d0d1c2c4-12e9-40ee-822e-0bb0cba8c736,Male,Unemployed,3087,10.89,12,Medical Bills,Defaulted,4282,423
a42092d4-2e73-497e-a324-0405218baec6,623def41-7841-4e7e-9401-902629785fe8,Male,Employed,27374,5.4,36,Car Purchase,Approved,2805,706
be842f8a-3cb2-4922-9c03-521efae22edf,37d83dda-7fc4-40f8-a61f-5076497deddc,Female,Employed,17238,9.11,36,Medical Bills,Paid,4693,402
88acb66b-800c-4a89-bdb0-6331cfc8ae3b,ee76ace0-33c1-4d07-a3b1-60309024172b,Female,Self-employed,1270,9.69,48,Business,Rejected,207,847
35936483-2020-40c2-baaf-243c3f9f6902,f2f969cd-3688-4aea-a7d8-bffac51d0c50,Male,Unemployed,23526,4.36,24,Home Renovation,Rejected,1926,403
ca2d483a-25b2-4442-a132-d51bf31094a1,26f2fa3a-a624-4768-a022-b73075685f59,Male,Unemployed,48552,13.55,60,Home Renovation,Rejected,4166,819
7f6d366a-6c67-4be1-bb72-3d58419f2c1d,56ecc0c6-576e-41ea-978f-c4a463ba2448,Male,Retired,40053,7.02,60,Business,Paid,4965,654
db430469-0523-44db-bfcb-c21a5dfc48b4,024a510a-be71-4076-866f-7cea814afa86,Male,Unemployed,30167,12.51,36,Education,Paid,2710,543
f28c99a2-18d4-43a2-92c7-f887ce743683,a515509a-7b23-41d6-a4ec-07a4163fec55,Male,Unemployed,12913,13.42,36,Education,Defaulted,4013,738
e5534f50-1d89-4d1d-9f4d-dea5c3f2d963,1f3eee11-435a-4fa3-bb5c-fe3441135652,Male,Retired,14816,7.37,24,Medical Bills,Defaulted,3664,343
85e793a0-1eba-4d58-b2cc-4a48411f5365,183b241f-5fe4-46be-bc3b-3a2c7f8fb41d,Female,Employed,29294,12.83,48,Home Renovation,Approved,347,353
